抖音歌曲,#genre#
IPTV5+,http://113.86.204.79:9999/udp/239.77.0.176:5146
天翼,http://113.86.204.79:9999/udp/239.77.1.220:5146
天翼,http://113.86.204.79:9999/udp/239.77.1.226:5146
金鹰卡通,http://113.86.204.79:9999/udp/239.77.0.164:5146
嘉佳卡通,http://113.86.204.79:9999/udp/239.77.0.179:5146
卡酷少儿,http://113.86.204.79:9999/udp/239.77.1.50:5146
优漫卡通,http://113.86.204.79:9999/udp/239.77.1.79:5146
IPTV谍战剧场,http://113.86.204.79:9999/udp/239.77.1.83:5146
IPTV相声小品,http://113.86.204.79:9999/udp/239.77.1.84:5146
IPTV野外,http://113.86.204.79:9999/udp/239.77.1.85:5146
IPTV法治,http://113.86.204.79:9999/udp/239.77.1.86:5146
IPTV魅力时尚,http://113.86.204.79:9999/udp/239.77.1.88:5146
IPTV经典电影,http://113.86.204.79:9999/udp/239.77.1.89:5146
IPTV热播剧场,http://113.86.204.79:9999/udp/239.77.1.90:5146
IPTV少儿动画,http://113.86.204.79:9999/udp/239.77.1.91:5146

广西电信,#genre#
钦州新闻综合高清,http://qx.kover.eu.org:60008/rtp/239.81.0.164:4056
广西卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.107:4056
广西新闻高清,http://qx.kover.eu.org:60008/rtp/239.81.0.248:4056
广西综艺旅游高清,http://qx.kover.eu.org:60008/rtp/239.81.0.214:4056
广西都市高清,http://qx.kover.eu.org:60008/rtp/239.81.0.247:4056
广西影视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.250:4056
广西乐思购,http://qx.kover.eu.org:60008/rtp/239.81.0.9:4056
广西移动电视,http://qx.kover.eu.org:60008/rtp/239.81.0.10:4056
聚鲨环球精选,http://qx.kover.eu.org:60008/rtp/239.81.0.98:4056
央广购物,http://qx.kover.eu.org:60008/rtp/239.81.0.131:4056
CCTV-1综合高清,http://qx.kover.eu.org:60008/rtp/239.81.0.102:4056
CCTV-2财经高清,http://qx.kover.eu.org:60008/rtp/239.81.0.115:4056
CCTV-3综艺高清,http://qx.kover.eu.org:60008/rtp/239.81.0.231:4056
CCTV-4中文国际高清,http://qx.kover.eu.org:60008/rtp/239.81.0.96:4056
CCTV-5体育高清,http://qx.kover.eu.org:60008/rtp/239.81.0.232:4056
CCTV-6电影高清,http://qx.kover.eu.org:60008/rtp/239.81.0.233:4056
CCTV-7国防军事高清,http://qx.kover.eu.org:60008/rtp/239.81.0.116:4056
CCTV-8电视剧高清,http://qx.kover.eu.org:60008/rtp/239.81.0.234:4056
CCTV-9纪录高清,http://qx.kover.eu.org:60008/rtp/239.81.0.117:4056
CCTV-10科教高清,http://qx.kover.eu.org:60008/rtp/239.81.0.118:4056
CCTV-11戏曲高清,http://qx.kover.eu.org:60008/rtp/239.81.0.229:4056
CCTV-12社会与法高清,http://qx.kover.eu.org:60008/rtp/239.81.0.119:4056
CCTV-13新闻高清,http://qx.kover.eu.org:60008/rtp/239.81.0.206:4056
CCTV-14少儿高清,http://qx.kover.eu.org:60008/rtp/239.81.0.120:4056
CCTV-15音乐高清,http://qx.kover.eu.org:60008/rtp/239.81.0.230:4056
CCTV-5＋体育赛事高清,http://qx.kover.eu.org:60008/rtp/239.81.0.101:4056
CCTV-16奥林匹克高清,http://qx.kover.eu.org:60008/rtp/239.81.0.142:4056
CCTV-17农业农村高清,http://qx.kover.eu.org:60008/rtp/239.81.0.228:4056
CGTN,http://qx.kover.eu.org:60008/rtp/239.81.0.28:4056
优购物,http://qx.kover.eu.org:60008/rtp/239.81.0.132:4056
广东卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.104:4056
湖南卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.110:4056
东方卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.111:4056
北京卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.109:4056
浙江卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.108:4056
江苏卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.106:4056
深圳卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.103:4056
天津卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.113:4056
湖北卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.112:4056
山东卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.114:4056
黑龙江卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.105:4056
河北卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.94:4056
贵州卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.95:4056
东南卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.215:4056
辽宁卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.210:4056
安徽卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.211:4056
甘肃卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.207:4056
江西卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.204:4056
四川卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.130:4056
南方卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.32:4056
陕西卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.89:4056
河南卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.44:4056
云南卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.45:4056
新疆卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.46:4056
重庆卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.47:4056
海南卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.48:4056
山西卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.49:4056
青海卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.53:4056
内蒙古卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.54:4056
西藏卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.55:4056
吉林卫视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.143:4056
宁夏卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.60:4056
山东教育卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.93:4056
三沙卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.242:4056
厦门卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.212:4056
兵团卫视,http://qx.kover.eu.org:60008/rtp/239.81.0.213:4056
金鹰纪实高清,http://qx.kover.eu.org:60008/rtp/239.81.0.91:4056
中国教育高清,http://qx.kover.eu.org:60008/rtp/239.81.0.92:4056
中国教育2,http://qx.kover.eu.org:60008/rtp/239.81.0.245:4056
中国教育4,http://qx.kover.eu.org:60008/rtp/239.81.0.246:4056
金鹰卡通高清,http://qx.kover.eu.org:60008/rtp/239.81.0.148:4056
卡酷动画,http://qx.kover.eu.org:60008/rtp/239.81.0.62:4056
嘉佳卡通,http://qx.kover.eu.org:60008/rtp/239.81.0.64:4056
中国天气,http://qx.kover.eu.org:60008/rtp/239.81.0.63:4056
动漫秀场,http://qx.kover.eu.org:60008/rtp/239.81.0.68:4056
七彩戏剧,http://qx.kover.eu.org:60008/rtp/239.81.0.70:4056
游戏风云,http://qx.kover.eu.org:60008/rtp/239.81.0.72:4056
生活时尚,http://qx.kover.eu.org:60008/rtp/239.81.0.75:4056
东方财经,http://qx.kover.eu.org:60008/rtp/239.81.0.76:4056
全纪实,http://qx.kover.eu.org:60008/rtp/239.81.0.78:4056
法治天地,http://qx.kover.eu.org:60008/rtp/239.81.0.79:4056
金色频道,http://qx.kover.eu.org:60008/rtp/239.81.0.80:4056
都市剧场,http://qx.kover.eu.org:60008/rtp/239.81.0.81:4056
精彩影视高清,http://qx.kover.eu.org:60008/rtp/239.81.0.152:4056
求索纪录高清,http://qx.kover.eu.org:60008/rtp/239.81.0.153:4056
CCTV-16奥林匹克4K,http://qx.kover.eu.org:60008/rtp/239.81.0.144:4056
CHC家庭影院高清,http://qx.kover.eu.org:60008/rtp/239.81.0.238:4056
CHC动作电影高清,http://qx.kover.eu.org:60008/rtp/239.81.0.239:4056
CHC高清电影,http://qx.kover.eu.org:60008/rtp/239.81.0.240:4056
新动漫,http://qx.kover.eu.org:60008/rtp/239.81.0.235:4056
先锋乒羽,http://qx.kover.eu.org:60008/rtp/239.81.0.236:4056
网络棋牌,http://qx.kover.eu.org:60008/rtp/239.81.0.237:4056
广西IPTV1,http://qx.kover.eu.org:60008/rtp/239.81.0.201:4056
广西IPTV2,http://qx.kover.eu.org:60008/rtp/239.81.0.202:4056
广西IPTV3,http://qx.kover.eu.org:60008/rtp/239.81.0.203:4056
广西IPTV4,http://qx.kover.eu.org:60008/rtp/239.81.0.251:4056
广西IPTV5,http://qx.kover.eu.org:60008/rtp/239.81.0.205:4056
广西IPTV7,http://qx.kover.eu.org:60008/rtp/239.81.0.253:4056
广西IPTV8,http://qx.kover.eu.org:60008/rtp/239.81.0.208:4056
广西IPTV9,http://qx.kover.eu.org:60008/rtp/239.81.0.209:4056
广西IPTV10,http://qx.kover.eu.org:60008/rtp/239.81.0.100:4056
广西IPTV11,http://qx.kover.eu.org:60008/rtp/239.81.0.166:4056
广西IPTV12,http://qx.kover.eu.org:60008/rtp/239.81.0.124:4056
广西IPTV13,http://qx.kover.eu.org:60008/rtp/239.81.0.125:4056
广西IPTV15,http://qx.kover.eu.org:60008/rtp/239.81.0.69:4056
爱综艺,http://qx.kover.eu.org:60008/rtp/239.81.0.66:4056
爱电影,http://qx.kover.eu.org:60008/rtp/239.81.0.65:4056
爱大剧,http://qx.kover.eu.org:60008/rtp/239.81.0.67:4056
IPTV谍战剧场,http://qx.kover.eu.org:60008/rtp/239.81.0.15:4056
IPTV野外,http://qx.kover.eu.org:60008/rtp/239.81.0.18:4056
经典电影,http://qx.kover.eu.org:60008/rtp/239.81.0.84:4056
少儿动画,http://qx.kover.eu.org:60008/rtp/239.81.0.82:4056
爱体育高清,http://qx.kover.eu.org:60008/rtp/239.81.0.133:4056
收视指南,http://qx.kover.eu.org:60008/rtp/239.81.0.86:4056
IPTV法治,http://qx.kover.eu.org:60008/rtp/239.81.0.20:4056
热播剧场,http://qx.kover.eu.org:60008/rtp/239.81.0.85:4056
魅力时尚,http://qx.kover.eu.org:60008/rtp/239.81.0.83:4056
IPTV相声小品,http://qx.kover.eu.org:60008/rtp/239.81.0.17:4056
爱上4K,http://qx.kover.eu.org:60008/rtp/239.81.0.123:4056
IPTV足球,http://qx.kover.eu.org:60008/rtp/239.81.0.97:4056
柳州新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.134:4056
桂林新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.135:4056
北海新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.136:4056
贺州综合,http://qx.kover.eu.org:60008/rtp/239.81.0.137:4056
玉林新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.138:4056
南宁都市生活,http://qx.kover.eu.org:60008/rtp/239.81.0.139:4056
南宁影视娱乐,http://qx.kover.eu.org:60008/rtp/239.81.0.140:4056
南宁公共,http://qx.kover.eu.org:60008/rtp/239.81.0.141:4056
贺州综合HD,http://qx.kover.eu.org:60008/rtp/239.81.0.163:4056
钦州综合HD,http://qx.kover.eu.org:60008/rtp/239.81.0.164:4056
钦州综合,http://qx.kover.eu.org:60008/rtp/239.81.0.165:4056
百色综合,http://qx.kover.eu.org:60008/rtp/239.81.0.149:4056
百色综合HD,http://qx.kover.eu.org:60008/rtp/239.81.0.150:4056
防城港新闻综合HD,http://qx.kover.eu.org:60008/rtp/239.81.0.151:4056
北海新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.154:4056
河池新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.168:4056
河池新闻综合,http://qx.kover.eu.org:60008/rtp/239.81.0.167:4056

北京联通,#genre#
CCTV-1,http://www.weec.top:2222/udp/239.3.1.129:8008
CCTV-2,http://www.weec.top:2222/udp/239.3.1.60:8084
CCTV-3,http://www.weec.top:2222/udp/239.3.1.172:8001
CCTV-4,http://www.weec.top:2222/udp/239.3.1.105:8092
CCTV-5,http://www.weec.top:2222/udp/239.3.1.173:8001
CCTV-5+,http://www.weec.top:2222/udp/239.3.1.130:8004
CCTV-6,http://www.weec.top:2222/udp/239.3.1.174:8001
CCTV-7,http://www.weec.top:2222/udp/239.3.1.61:8104
CCTV-8,http://www.weec.top:2222/udp/239.3.1.175:8001
CCTV-9,http://www.weec.top:2222/udp/239.3.1.62:8112
CCTV-10,http://www.weec.top:2222/udp/239.3.1.63:8116
CCTV-11,http://www.weec.top:2222/udp/239.3.1.152:8120
CCTV-12,http://www.weec.top:2222/udp/239.3.1.64:8124
CCTV-13,http://www.weec.top:2222/udp/239.3.1.124:8128
CCTV-14,http://www.weec.top:2222/udp/239.3.1.65:8132
CCTV-15,http://www.weec.top:2222/udp/239.3.1.153:8136
CCTV-16,http://www.weec.top:2222/udp/239.3.1.184:8001
CCTV-17,http://www.weec.top:2222/udp/239.3.1.151:8144
CCTV4欧洲,http://www.weec.top:2222/udp/239.3.1.213:4220
CCTV4美洲,http://www.weec.top:2222/udp/239.3.1.214:4220
CGTN,http://www.weec.top:2222/udp/239.3.1.215:4220
CGTN纪录频道,http://www.weec.top:2222/udp/239.3.1.216:4220
CGTN西班牙语,http://www.weec.top:2222/udp/239.3.1.217:4220
CGTN法语,http://www.weec.top:2222/udp/239.3.1.218:4220
CGTN阿拉伯语,http://www.weec.top:2222/udp/239.3.1.219:4220
CGTN俄语,http://www.weec.top:2222/udp/239.3.1.220:4220
CETV1,http://www.weec.top:2222/udp/239.3.1.57:8152
CETV2,http://www.weec.top:2222/udp/239.3.1.54:4120
CETV3,http://www.weec.top:2222/udp/239.3.1.55:4120
CETV4,http://www.weec.top:2222/udp/239.3.1.56:4120
通州融媒,http://www.weec.top:2222/udp/239.3.1.221:8001
朝阳融媒,http://www.weec.top:2222/udp/239.3.1.163:8001
北京IPTV淘剧场,http://www.weec.top:2222/udp/239.3.1.95:8001
北京IPTV淘娱乐,http://www.weec.top:2222/udp/239.3.1.100:8001
北京IPTV萌宠,http://www.weec.top:2222/udp/239.3.1.102:8001
北京IPTV淘精彩,http://www.weec.top:2222/udp/239.3.1.178:8001
北京IPTV淘BABY,http://www.weec.top:2222/udp/239.3.1.238:8001
北京IPTV4K超清,http://www.weec.top:2222/udp/239.3.1.249:8001
北京IPTV淘电影,http://www.weec.top:2222/udp/239.3.1.250:8001
IPTV收视指南,http://www.weec.top:2222/udp/239.3.1.193:8012
IPTV热播剧场,http://www.weec.top:2222/udp/239.3.1.194:9020
IPTV经典电影,http://www.weec.top:2222/udp/239.3.1.195:9024
IPTV魅力时尚,http://www.weec.top:2222/udp/239.3.1.196:9012
IPTV少儿动画,http://www.weec.top:2222/udp/239.3.1.199:9000
爱上4K,http://www.weec.top:2222/udp/239.3.1.236:2000
大健康,http://www.weec.top:2222/udp/239.3.1.251:8001
密云电视台,http://www.weec.top:2222/udp/239.3.1.154:8001
晴采竞技,http://www.weec.top:2222/udp/239.3.1.125:8001
晴采篮球,http://www.weec.top:2222/udp/239.3.1.126:8001
晴采羽毛球,http://www.weec.top:2222/udp/239.3.1.127:8001
晴采广场舞,http://www.weec.top:2222/udp/239.3.1.128:8001
体育赛事高清,http://www.weec.top:2222/udp/239.3.1.157:8176
北京房山电视台,http://www.weec.top:2222/udp/239.3.1.96:8001
北京体育休闲,http://www.weec.top:2222/udp/239.3.1.97:8001
北京纪实科教,http://www.weec.top:2222/udp/239.3.1.115:8000
北京财经,http://www.weec.top:2222/udp/239.3.1.116:8000
北京生活,http://www.weec.top:2222/udp/239.3.1.117:8000
北京影视,http://www.weec.top:2222/udp/239.3.1.158:8000
北京新闻,http://www.weec.top:2222/udp/239.3.1.159:8000
北京卫视,http://www.weec.top:2222/udp/239.3.1.241:8000
北京文艺,http://www.weec.top:2222/udp/239.3.1.242:8000
北京体育休闲,http://www.weec.top:2222/udp/239.3.1.243:8000
北京国际频道,http://www.weec.top:2222/udp/239.3.1.235:8000
卡酷少儿,http://www.weec.top:2222/udp/239.3.1.189:8000
中国交通,http://www.weec.top:2222/udp/239.3.1.188:8001
快乐垂钓,http://www.weec.top:2222/udp/239.3.1.164:8001
茶频道,http://www.weec.top:2222/udp/239.3.1.165:8001
BesTV,http://www.weec.top:2222/udp/239.3.1.166:8001
时尚购物,http://www.weec.top:2222/udp/239.3.1.181:8001
金鹰纪实高清,http://www.weec.top:2222/udp/239.3.1.58:8156
熊猫频道高清,http://www.weec.top:2222/udp/239.3.1.66:8068
每日影院高清,http://www.weec.top:2222/udp/239.3.1.111:8001
幸福剧场高清,http://www.weec.top:2222/udp/239.3.1.112:8001
幸福娱乐高清,http://www.weec.top:2222/udp/239.3.1.113:8001
风尚生活高清,http://www.weec.top:2222/udp/239.3.1.114:8001
纪实人文高清,http://www.weec.top:2222/udp/239.3.1.212:8060
重庆卫视高清,http://www.weec.top:2222/udp/239.3.1.122:8160
江西卫视高清,http://www.weec.top:2222/udp/239.3.1.123:8164
湖南卫视高清,http://www.weec.top:2222/udp/239.3.1.132:8012
黑龙江卫视高清,http://www.weec.top:2222/udp/239.3.1.133:8016
深圳卫视高清,http://www.weec.top:2222/udp/239.3.1.134:8020
江苏卫视高清,http://www.weec.top:2222/udp/239.3.1.135:8028
东方卫视高清,http://www.weec.top:2222/udp/239.3.1.136:8032
浙江卫视高清,http://www.weec.top:2222/udp/239.3.1.137:8036
湖北卫视高清,http://www.weec.top:2222/udp/239.3.1.138:8044
天津卫视高清,http://www.weec.top:2222/udp/239.3.1.141:1234
广东卫视高清,http://www.weec.top:2222/udp/239.3.1.142:8048
东南卫视高清,http://www.weec.top:2222/udp/239.3.1.156:8148
山东卫视高清,http://www.weec.top:2222/udp/239.3.1.209:8052
辽宁卫视高清,http://www.weec.top:2222/udp/239.3.1.210:8056
安徽卫视高清,http://www.weec.top:2222/udp/239.3.1.211:8064
河北卫视高清,http://www.weec.top:2222/udp/239.3.1.148:8072
贵州卫视高清,http://www.weec.top:2222/udp/239.3.1.149:8076
延庆TV,http://www.weec.top:2222/udp/239.3.1.187:8001
城市剧场,http://www.weec.top:2222/udp/239.3.1.67:4120
军旅剧场,http://www.weec.top:2222/udp/239.3.1.68:4120
古装剧场,http://www.weec.top:2222/udp/239.3.1.69:4120
音乐现场,http://www.weec.top:2222/udp/239.3.1.70:4120
地理,http://www.weec.top:2222/udp/239.3.1.71:4120
美妆,http://www.weec.top:2222/udp/239.3.1.72:4120
健康,http://www.weec.top:2222/udp/239.3.1.73:4120
精选,http://www.weec.top:2222/udp/239.3.1.74:4120
解密,http://www.weec.top:2222/udp/239.3.1.75:4120
军事,http://www.weec.top:2222/udp/239.3.1.76:4120
国学,http://www.weec.top:2222/udp/239.3.1.77:4120
戏曲,http://www.weec.top:2222/udp/239.3.1.78:4120
早教,http://www.weec.top:2222/udp/239.3.1.79:4120
动画,http://www.weec.top:2222/udp/239.3.1.80:4120
好学生,http://www.weec.top:2222/udp/239.3.1.81:4120
鉴赏,http://www.weec.top:2222/udp/239.3.1.82:4120
墨宝,http://www.weec.top:2222/udp/239.3.1.83:4120
光影,http://www.weec.top:2222/udp/239.3.1.84:4120
台球,http://www.weec.top:2222/udp/239.3.1.85:4120
爱生活,http://www.weec.top:2222/udp/239.3.1.86:4120
武术,http://www.weec.top:2222/udp/239.3.1.87:4120
高网,http://www.weec.top:2222/udp/239.3.1.88:4120
足球,http://www.weec.top:2222/udp/239.3.1.89:4120
武侠剧场,http://www.weec.top:2222/udp/239.3.1.90:4120
喜剧影院,http://www.weec.top:2222/udp/239.3.1.91:4120
动作影院,http://www.weec.top:2222/udp/239.3.1.92:4120
家庭影院,http://www.weec.top:2222/udp/239.3.1.93:4120
星影,http://www.weec.top:2222/udp/239.3.1.94:4120
山东教育卫视,http://www.weec.top:2222/udp/239.3.1.52:4120
厦门卫视,http://www.weec.top:2222/udp/239.3.1.143:4120
兵团卫视,http://www.weec.top:2222/udp/239.3.1.144:4120
三沙卫视,http://www.weec.top:2222/udp/239.3.1.155:4120
云南卫视,http://www.weec.top:2222/udp/239.3.1.26:8108
河南卫视,http://www.weec.top:2222/udp/239.3.1.27:8128
四川卫视,http://www.weec.top:2222/udp/239.3.1.29:8288
广西卫视,http://www.weec.top:2222/udp/239.3.1.39:8300
吉林卫视,http://www.weec.top:2222/udp/239.3.1.40:8200
陕西卫视,http://www.weec.top:2222/udp/239.3.1.41:8140
山西卫视,http://www.weec.top:2222/udp/239.3.1.42:8172
内蒙古卫视,http://www.weec.top:2222/udp/239.3.1.43:8176
青海卫视,http://www.weec.top:2222/udp/239.3.1.44:8184
海南卫视,http://www.weec.top:2222/udp/239.3.1.45:8304
宁夏卫视,http://www.weec.top:2222/udp/239.3.1.46:8124
西藏卫视,http://www.weec.top:2222/udp/239.3.1.47:8164
新疆卫视,http://www.weec.top:2222/udp/239.3.1.48:8160
甘肃卫视,http://www.weec.top:2222/udp/239.3.1.49:8188
金鹰卡通,http://www.weec.top:2222/udp/239.3.1.51:9252
财富天下,http://www.weec.top:2222/udp/239.3.1.53:9136
嘉佳卡通,http://www.weec.top:2222/udp/239.3.1.147:9268

黑龙江移动V6,#genre#
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225678/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226005/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225766/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226013/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226003/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226006/index.m3u8
CCTV2[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225746/index.m3u8
CCTV2[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226024/index.m3u8
CCTV3[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225754/index.m3u8
CCTV3[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8
CCTV3[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225753/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225752/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225751/index.m3u8
CCTV6[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225786/index.m3u8
CCTV6[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225593/index.m3u8
CCTV7[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226027/index.m3u8
CCTV8[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225787/index.m3u8
CCTV8[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225595/index.m3u8
CCTV9[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225596/index.m3u8
CCTV10[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV11[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8
CCTV13[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8
CCTV14[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV17[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CGTN[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8
CGTN[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
湖南卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8
浙江卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8
浙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江西卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8
四川卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8
东南卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
重庆卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
辽宁卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
河北卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
广西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
山西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
贵州卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
湖北卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8
湖北卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
安徽卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8
